num_respondents,num_tasks,num_attrbs,num_lvls,true_coef,est_coef,est_se,est_se_robust,sig,sig_robust,in_ci95,in_ci95_robust,typeS,typeS_robust,typeM,typeM_robust
3293,5,5,9,0.09,0.102274611849658,0.0113446113408064,0.0115158881004138,1,1,1,1,1,1,1.13638457610732,1.13638457610732
3293,5,5,9,0.09,0.127634907005153,0.0112528374233616,0.0112133735313497,1,1,0,0,1,1,1.41816563339059,1.41816563339059
3293,5,5,9,0.09,0.117970058427645,0.0112494241279765,0.0112379454846659,1,1,0,0,1,1,1.31077842697383,1.31077842697383
3293,5,5,9,0.09,0.121533085436216,0.0111755113306317,0.0112909810693787,1,1,0,0,1,1,1.35036761595795,1.35036761595795
3293,5,5,9,0.09,0.109575734746388,0.0113893280554836,0.0113362089099492,1,1,1,1,1,1,1.21750816384876,1.21750816384876
3293,5,5,9,0.09,0.13573472358448,0.0113626017738778,0.0112587564568694,1,1,0,0,1,1,1.50816359538312,1.50816359538312
3293,5,5,9,0.09,0.108475874656958,0.0113683989833913,0.0112595453728984,1,1,1,1,1,1,1.20528749618842,1.20528749618842
3293,5,5,9,0.09,0.117407800182509,0.0113381068916534,0.0112897327138347,1,1,0,0,1,1,1.30453111313899,1.30453111313899
3293,5,5,9,0.09,0.100947845040474,0.0112680471750502,0.0111328403498494,1,1,1,1,1,1,1.12164272267193,1.12164272267193
3293,5,5,9,0.09,0.111734549783933,0.0113922988084296,0.0116093452653432,1,1,1,1,1,1,1.24149499759926,1.24149499759926
3293,5,5,9,0.09,0.110275289269263,0.0114355855445762,0.0112720232476554,1,1,1,1,1,1,1.2252809918807,1.2252809918807
3293,5,5,9,0.09,0.0873851103259402,0.0113983311294256,0.0114267519857391,1,1,1,1,1,1,0.970945670288224,0.970945670288224
3293,5,5,9,0.09,0.115262096766093,0.0113116587658922,0.0113215983281476,1,1,0,0,1,1,1.2806899640677,1.2806899640677
3293,5,5,9,0.09,0.124390221085575,0.0113110793763424,0.0113623067646225,1,1,0,0,1,1,1.3821135676175,1.3821135676175
3293,5,5,9,0.09,0.113435638806416,0.011293942367362,0.0113026182586977,1,1,0,0,1,1,1.26039598673796,1.26039598673796
3293,5,5,9,0.09,0.109541763217181,0.0113625707939171,0.0114193845248477,1,1,1,1,1,1,1.21713070241313,1.21713070241313
3293,5,5,9,0.09,0.114787647747784,0.0111620126790392,0.0113048933973712,1,1,0,0,1,1,1.27541830830871,1.27541830830871
3293,5,5,9,0.09,0.118681896288304,0.011263971719145,0.0116151830490343,1,1,0,0,1,1,1.31868773653671,1.31868773653671
3293,5,5,9,0.09,0.106534946552727,0.0112604589185936,0.0115055272945322,1,1,1,1,1,1,1.18372162836364,1.18372162836364
3293,5,5,9,0.09,0.106531969710038,0.0112866832189501,0.0113414029476013,1,1,1,1,1,1,1.18368855233375,1.18368855233375
3293,5,5,9,0.09,0.128912392080223,0.0113674044808033,0.011408244288809,1,1,0,0,1,1,1.43235991200248,1.43235991200248
3293,5,5,9,0.09,0.126560415321428,0.0113673829851025,0.0115499324485673,1,1,0,0,1,1,1.40622683690475,1.40622683690475
3293,5,5,9,0.09,0.0970126898658864,0.0113038458690372,0.0114413383904987,1,1,1,1,1,1,1.07791877628763,1.07791877628763
3293,5,5,9,0.09,0.116216472388278,0.0113616300565846,0.0114251658488024,1,1,0,0,1,1,1.29129413764753,1.29129413764753
3293,5,5,9,0.09,0.10901021703798,0.0114190197558818,0.0114703457664102,1,1,1,1,1,1,1.21122463375533,1.21122463375533
3293,5,5,9,0.09,0.110116325846366,0.0112257688614476,0.0112118264247584,1,1,1,1,1,1,1.22351473162629,1.22351473162629
3293,5,5,9,0.09,0.10683040650868,0.0112145344096888,0.011153018557,1,1,1,1,1,1,1.18700451676311,1.18700451676311
3293,5,5,9,0.09,0.107010598385405,0.0113096998375251,0.0114777366984525,1,1,1,1,1,1,1.18900664872672,1.18900664872672
3293,5,5,9,0.09,0.102529461726154,0.0112483175190852,0.011340429685962,1,1,1,1,1,1,1.13921624140171,1.13921624140171
3293,5,5,9,0.09,0.0994791283196467,0.0113657432716035,0.0112726971317014,1,1,1,1,1,1,1.10532364799607,1.10532364799607
3293,5,5,9,0.09,0.111790146868116,0.0113724880283546,0.0115907191616169,1,1,1,1,1,1,1.24211274297907,1.24211274297907
3293,5,5,9,0.09,0.138524468302543,0.0113488547394248,0.0113021727945964,1,1,0,0,1,1,1.53916075891715,1.53916075891715
3293,5,5,9,0.09,0.107733817608273,0.0112795473715418,0.011270344811055,1,1,1,1,1,1,1.1970424178697,1.1970424178697
3293,5,5,9,0.09,0.091398784210331,0.0113293852029572,0.0113351109425952,1,1,1,1,1,1,1.01554204678146,1.01554204678146
3293,5,5,9,0.09,0.11452277393529,0.0112948607462353,0.0112175723918782,1,1,0,0,1,1,1.27247526594767,1.27247526594767
3293,5,5,9,0.09,0.116704932988103,0.0113281130717279,0.01130857075204,1,1,0,0,1,1,1.29672147764559,1.29672147764559
3293,5,5,9,0.09,0.119487142531714,0.011375306064336,0.0115651570019218,1,1,0,0,1,1,1.32763491701905,1.32763491701905
3293,5,5,9,0.09,0.110953467158751,0.0113956887176647,0.0113578083702468,1,1,1,1,1,1,1.2328163017639,1.2328163017639
3293,5,5,9,0.09,0.106271503749207,0.0113906810545767,0.0117675646911586,1,1,1,1,1,1,1.1807944861023,1.1807944861023
3293,5,5,9,0.09,0.130613750687166,0.0112473000813121,0.0113204639177501,1,1,0,0,1,1,1.45126389652406,1.45126389652406
3293,5,5,9,0.09,0.119944075766866,0.0113076296740111,0.0111130080766576,1,1,0,0,1,1,1.33271195296517,1.33271195296517
3293,5,5,9,0.09,0.142167071377046,0.0113154238100993,0.0111749280582655,1,1,0,0,1,1,1.57963412641162,1.57963412641162
3293,5,5,9,0.09,0.110990285570879,0.0113009820077044,0.0113644441303923,1,1,1,1,1,1,1.23322539523199,1.23322539523199
3293,5,5,9,0.09,0.12530244039987,0.0112666790907634,0.0113251987400624,1,1,0,0,1,1,1.39224933777633,1.39224933777633
3293,5,5,9,0.09,0.109892971769506,0.0113613687095258,0.0114297678691982,1,1,1,1,1,1,1.22103301966118,1.22103301966118
3293,5,5,9,0.09,0.109268029808506,0.0113779344334614,0.0111242198623832,1,1,1,1,1,1,1.21408922009451,1.21408922009451
3293,5,5,9,0.09,0.124823200507078,0.0112521029038582,0.011084618628297,1,1,0,0,1,1,1.38692445007865,1.38692445007865
3293,5,5,9,0.09,0.105277758379685,0.0112621653360089,0.0112358123464119,1,1,1,1,1,1,1.16975287088539,1.16975287088539
3293,5,5,9,0.09,0.108320174816436,0.0113491723902189,0.0116579299599952,1,1,1,1,1,1,1.2035574979604,1.2035574979604
3293,5,5,9,0.09,0.121543907126295,0.0113247958377945,0.0114625390906628,1,1,0,0,1,1,1.35048785695883,1.35048785695883
3293,5,5,9,0.09,0.115411390925508,0.011309626034871,0.0112850841024339,1,1,0,0,1,1,1.2823487880612,1.2823487880612
3293,5,5,9,0.09,0.108579690519608,0.0113023225958264,0.0114442203834573,1,1,1,1,1,1,1.20644100577342,1.20644100577342
3293,5,5,9,0.09,0.111910078007136,0.0113152946389467,0.0114802394845578,1,1,1,1,1,1,1.2434453111904,1.2434453111904
3293,5,5,9,0.09,0.113895737979354,0.0112992101929455,0.0111821815327559,1,1,0,0,1,1,1.2655081997706,1.2655081997706
3293,5,5,9,0.09,0.107172302382953,0.0113826783333249,0.0115675588537524,1,1,1,1,1,1,1.19080335981059,1.19080335981059
3293,5,5,9,0.09,0.112208541937057,0.011278409669269,0.0112578965190275,1,1,0,0,1,1,1.24676157707841,1.24676157707841
3293,5,5,9,0.09,0.110580358065487,0.0112192597251507,0.0112344032072153,1,1,1,1,1,1,1.22867064517208,1.22867064517208
3293,5,5,9,0.09,0.110107440574758,0.0113873306088235,0.0114198891171542,1,1,1,1,1,1,1.2234160063862,1.2234160063862
3293,5,5,9,0.09,0.110265096052263,0.0113239656516787,0.011323819774448,1,1,1,1,1,1,1.22516773391403,1.22516773391403
3293,5,5,9,0.09,0.123330791341082,0.0113993053791612,0.0111493620288288,1,1,0,0,1,1,1.37034212601203,1.37034212601203
3293,5,5,9,0.09,0.121683274139031,0.0113171680143155,0.0114565786309665,1,1,0,0,1,1,1.35203637932257,1.35203637932257
3293,5,5,9,0.09,0.103917531568249,0.0112601344150514,0.0111183791045509,1,1,1,1,1,1,1.15463923964721,1.15463923964721
3293,5,5,9,0.09,0.126898495900581,0.0112168565864063,0.0112772395066563,1,1,0,0,1,1,1.40998328778423,1.40998328778423
3293,5,5,9,0.09,0.104992280474912,0.01123092551849,0.011317144943467,1,1,1,1,1,1,1.16658089416569,1.16658089416569
3293,5,5,9,0.09,0.111236796958971,0.0112993532775559,0.011182621024354,1,1,1,1,1,1,1.23596441065523,1.23596441065523
3293,5,5,9,0.09,0.105538586039798,0.0112321365788544,0.0111693422198317,1,1,1,1,1,1,1.17265095599776,1.17265095599776
3293,5,5,9,0.09,0.108243892180513,0.0113671644658163,0.0113247834779228,1,1,1,1,1,1,1.20270991311682,1.20270991311682
3293,5,5,9,0.09,0.134875492949835,0.0111718061102245,0.01102713079314,1,1,0,0,1,1,1.4986165883315,1.4986165883315
3293,5,5,9,0.09,0.100888471598518,0.0113645131349735,0.0116330820420875,1,1,1,1,1,1,1.12098301776131,1.12098301776131
3293,5,5,9,0.09,0.102962067326368,0.0112820745877002,0.0111585763442301,1,1,1,1,1,1,1.14402297029298,1.14402297029298
3293,5,5,9,0.09,0.121066596538307,0.0112491268764996,0.0112476549862442,1,1,0,0,1,1,1.34518440598119,1.34518440598119
3293,5,5,9,0.09,0.114473295682754,0.0113445148999434,0.0114044307118799,1,1,0,0,1,1,1.27192550758616,1.27192550758616
3293,5,5,9,0.09,0.112043598054733,0.0113084647869868,0.0111588808884727,1,1,1,0,1,1,1.24492886727481,1.24492886727481
3293,5,5,9,0.09,0.116656539397883,0.0113726806321157,0.0111416517891777,1,1,0,0,1,1,1.29618377108758,1.29618377108758
3293,5,5,9,0.09,0.0973354667554117,0.011261397262875,0.0111185619465719,1,1,1,1,1,1,1.08150518617124,1.08150518617124
3293,5,5,9,0.09,0.111821730388947,0.0113866926214098,0.0113682187967722,1,1,1,1,1,1,1.2424636709883,1.2424636709883
3293,5,5,9,0.09,0.130383529613716,0.011282387635713,0.0112812147263033,1,1,0,0,1,1,1.44870588459684,1.44870588459684
3293,5,5,9,0.09,0.134276099454223,0.0112233458095388,0.0111468391800693,1,1,0,0,1,1,1.49195666060248,1.49195666060248
3293,5,5,9,0.09,0.0798136642638857,0.0112688417484724,0.0115649879112474,1,1,1,1,1,1,0.886818491820953,0.886818491820953
3293,5,5,9,0.09,0.116340572120507,0.0113084890532883,0.0110437240494204,1,1,0,0,1,1,1.29267302356119,1.29267302356119
3293,5,5,9,0.09,0.0899653684887569,0.0113909259519404,0.0113417822698835,1,1,1,1,1,1,0.999615205430633,0.999615205430633
3293,5,5,9,0.09,0.127695803634623,0.0113297209533616,0.0112841654346319,1,1,0,0,1,1,1.41884226260692,1.41884226260692
3293,5,5,9,0.09,0.0878816322841295,0.011267491443743,0.0111812560504679,1,1,1,1,1,1,0.976462580934772,0.976462580934772
3293,5,5,9,0.09,0.101519066487246,0.011266484686493,0.0115280913254445,1,1,1,1,1,1,1.12798962763607,1.12798962763607
3293,5,5,9,0.09,0.125720096285178,0.0113401006492317,0.011488180671897,1,1,0,0,1,1,1.3968899587242,1.3968899587242
3293,5,5,9,0.09,0.106081198961002,0.0113307255609825,0.0116181976673788,1,1,1,1,1,1,1.17867998845558,1.17867998845558
3293,5,5,9,0.09,0.111514810607906,0.0113661368340064,0.0111005216066849,1,1,1,1,1,1,1.23905345119895,1.23905345119895
3293,5,5,9,0.09,0.11111815223424,0.0113170220310804,0.0113721166285265,1,1,1,1,1,1,1.234646135936,1.234646135936
7903,1,5,5,0.09,0.108249222654709,0.0120449610080724,0.0121834602065213,1,1,1,1,1,1,1.20276914060788,1.20276914060788
7903,1,5,5,0.09,0.115258066231086,0.0119871474213848,0.011950442563036,1,1,0,0,1,1,1.2806451803454,1.2806451803454
7903,1,5,5,0.09,0.109688926581952,0.0121713596504991,0.0121741472667227,1,1,1,1,1,1,1.21876585091058,1.21876585091058
7903,1,5,5,0.09,0.110938055780004,0.0122135651297139,0.01224723936791,1,1,1,1,1,1,1.23264506422226,1.23264506422226
7903,1,5,5,0.09,0.123946918405635,0.0121535358887264,0.0121693095383359,1,1,0,0,1,1,1.37718798228483,1.37718798228483
7903,1,5,5,0.09,0.110405078807781,0.0120643228248118,0.0122286162938178,1,1,1,1,1,1,1.22672309786424,1.22672309786424
7903,1,5,5,0.09,0.0808871730030973,0.0121143833934874,0.012049671638212,1,1,1,1,1,1,0.898746366701081,0.898746366701081
7903,1,5,5,0.09,0.134438140695345,0.0120518584424991,0.0120205889728695,1,1,0,0,1,1,1.49375711883716,1.49375711883716
7903,1,5,5,0.09,0.105516814255359,0.0120899824681008,0.0120047601184954,1,1,1,1,1,1,1.17240904728177,1.17240904728177
7903,1,5,5,0.09,0.0988285121402478,0.0122787268482239,0.0123183483086727,1,1,1,1,1,1,1.09809457933609,1.09809457933609
7903,1,5,5,0.09,0.114539721361256,0.0121399940698454,0.0121055859414169,1,1,0,0,1,1,1.27266357068062,1.27266357068062
7903,1,5,5,0.09,0.100908352867093,0.0121532551872735,0.0121679699300598,1,1,1,1,1,1,1.12120392074548,1.12120392074548
7903,1,5,5,0.09,0.130376764094822,0.0120709148999014,0.012073808641818,1,1,0,0,1,1,1.44863071216469,1.44863071216469
7903,1,5,5,0.09,0.135930919536804,0.0120731190314077,0.012167880151498,1,1,0,0,1,1,1.51034355040893,1.51034355040893
7903,1,5,5,0.09,0.112608481511756,0.0120914162123418,0.0121590400248462,1,1,1,1,1,1,1.25120535013062,1.25120535013062
7903,1,5,5,0.09,0.119298833430091,0.0120207372309516,0.0119820978095206,1,1,0,0,1,1,1.32554259366768,1.32554259366768
7903,1,5,5,0.09,0.106494497225837,0.0121287634792076,0.0122326414027435,1,1,1,1,1,1,1.18327219139819,1.18327219139819
7903,1,5,5,0.09,0.122091707580217,0.0120914202527582,0.0121230833330944,1,1,0,0,1,1,1.35657452866908,1.35657452866908
7903,1,5,5,0.09,0.123743962758825,0.0120287526962285,0.0119897629118521,1,1,0,0,1,1,1.3749329195425,1.3749329195425
7903,1,5,5,0.09,0.13202353604542,0.0121689766515637,0.0122038259423288,1,1,0,0,1,1,1.46692817828244,1.46692817828244
7903,1,5,5,0.09,0.113119895658355,0.012196059037646,0.0121962847676234,1,1,1,1,1,1,1.25688772953728,1.25688772953728
7903,1,5,5,0.09,0.104533018945172,0.0121097577448144,0.0121668594815761,1,1,1,1,1,1,1.16147798827969,1.16147798827969
7903,1,5,5,0.09,0.118151476173929,0.0121990283680249,0.0123303017439209,1,1,0,0,1,1,1.31279417971033,1.31279417971033
7903,1,5,5,0.09,0.120684824745674,0.012199439191868,0.0121788983148642,1,1,0,0,1,1,1.34094249717416,1.34094249717416
7903,1,5,5,0.09,0.117584323084774,0.0121592460111811,0.0121883805016756,1,1,0,0,1,1,1.30649247871971,1.30649247871971
7903,1,5,5,0.09,0.139053559991683,0.0121584777629676,0.0121060689714329,1,1,0,0,1,1,1.54503955546314,1.54503955546314
7903,1,5,5,0.09,0.124315810881556,0.0121885550994263,0.0121899371620802,1,1,0,0,1,1,1.38128678757285,1.38128678757285
7903,1,5,5,0.09,0.120675780044482,0.0121580719071273,0.0122623489839563,1,1,0,0,1,1,1.34084200049425,1.34084200049425
7903,1,5,5,0.09,0.114827210981027,0.012145787634444,0.0123347295422011,1,1,0,0,1,1,1.27585789978919,1.27585789978919
7903,1,5,5,0.09,0.102339174474186,0.0121629127422724,0.012318756528419,1,1,1,1,1,1,1.13710193860207,1.13710193860207
7903,1,5,5,0.09,0.105749950643919,0.012186210999251,0.0121409732087219,1,1,1,1,1,1,1.1749994515991,1.1749994515991
7903,1,5,5,0.09,0.122270688556195,0.0122963648998746,0.0123058467612936,1,1,0,0,1,1,1.35856320617995,1.35856320617995
7903,1,5,5,0.09,0.0795086737874753,0.0121700934092907,0.0122949144222049,1,1,1,1,1,1,0.883429708749726,0.883429708749726
7903,1,5,5,0.09,0.101344660318365,0.0121432309367894,0.0121819853201799,1,1,1,1,1,1,1.12605178131516,1.12605178131516
7903,1,5,5,0.09,0.0942685339275644,0.0122333808458764,0.0123532337290105,1,1,1,1,1,1,1.04742815475072,1.04742815475072
7903,1,5,5,0.09,0.125854541817191,0.0121964529647545,0.01229551223072,1,1,0,0,1,1,1.39838379796879,1.39838379796879
7903,1,5,5,0.09,0.0965543881078914,0.0122011023966559,0.0123340030032533,1,1,1,1,1,1,1.07282653453213,1.07282653453213
7903,1,5,5,0.09,0.104464409224011,0.0121997269715487,0.0122205169617789,1,1,1,1,1,1,1.16071565804457,1.16071565804457
7903,1,5,5,0.09,0.119166918886854,0.0121949393448021,0.0121857113263526,1,1,0,0,1,1,1.3240768765206,1.3240768765206
7903,1,5,5,0.09,0.112378835808445,0.0121981990634222,0.0121715656722588,1,1,1,1,1,1,1.24865373120495,1.24865373120495
7903,1,5,5,0.09,0.111904004692735,0.0121121631701634,0.0122252301775227,1,1,1,1,1,1,1.24337782991927,1.24337782991927
7903,1,5,5,0.09,0.123405496756174,0.0120185952941016,0.0120384397969254,1,1,0,0,1,1,1.37117218617971,1.37117218617971
7903,1,5,5,0.09,0.125679831294498,0.0121104353847432,0.012031037825239,1,1,0,0,1,1,1.39644256993887,1.39644256993887
7903,1,5,5,0.09,0.122449511544661,0.0121332092926723,0.012133314462799,1,1,0,0,1,1,1.36055012827401,1.36055012827401
7903,1,5,5,0.09,0.109222874262622,0.0120958474702198,0.0122131156409771,1,1,1,1,1,1,1.21358749180691,1.21358749180691
7903,1,5,5,0.09,0.102795477640039,0.0120511210493206,0.0120367370151063,1,1,1,1,1,1,1.14217197377821,1.14217197377821
7903,1,5,5,0.09,0.109812728258098,0.0121566618237908,0.0122810143561013,1,1,1,1,1,1,1.22014142508998,1.22014142508998
7903,1,5,5,0.09,0.121249933460121,0.0121080579329674,0.0121171685855328,1,1,0,0,1,1,1.34722148289023,1.34722148289023
7903,1,5,5,0.09,0.0831532523946456,0.0121226878315759,0.0121218617938857,1,1,1,1,1,1,0.923925026607174,0.923925026607174
7903,1,5,5,0.09,0.120222511902352,0.0119709767113496,0.0121123745697878,1,1,0,0,1,1,1.33580568780391,1.33580568780391
7903,1,5,5,0.09,0.107590859624956,0.0121802262481476,0.0122385962801809,1,1,1,1,1,1,1.19545399583285,1.19545399583285
7903,1,5,5,0.09,0.119785186298775,0.0121744405434526,0.0122436747655843,1,1,0,0,1,1,1.33094651443083,1.33094651443083
7903,1,5,5,0.09,0.127668870212287,0.0121334337704254,0.012181277990464,1,1,0,0,1,1,1.41854300235875,1.41854300235875
7903,1,5,5,0.09,0.111732380744578,0.0121563093460192,0.0123332930238879,1,1,1,1,1,1,1.24147089716198,1.24147089716198
7903,1,5,5,0.09,0.127067802752117,0.0121558535330976,0.0122770060192336,1,1,0,0,1,1,1.41186447502352,1.41186447502352
7903,1,5,5,0.09,0.109182271206668,0.0121692026150812,0.0123178550424056,1,1,1,1,1,1,1.21313634674075,1.21313634674075
7903,1,5,5,0.09,0.133582823088317,0.0121508783145818,0.0122432771793859,1,1,0,0,1,1,1.48425358987019,1.48425358987019
7903,1,5,5,0.09,0.114776137727979,0.0121426093531385,0.0120867784517277,1,1,0,0,1,1,1.27529041919977,1.27529041919977
7903,1,5,5,0.09,0.116648313640229,0.0121671363969945,0.012240824347528,1,1,0,0,1,1,1.29609237378032,1.29609237378032
7903,1,5,5,0.09,0.103567578820921,0.0120919838502546,0.0121980085899624,1,1,1,1,1,1,1.15075087578801,1.15075087578801
7903,1,5,5,0.09,0.112054143746968,0.0121062663957747,0.0122288727155429,1,1,1,1,1,1,1.24504604163298,1.24504604163298
7903,1,5,5,0.09,0.122087869158316,0.0121710783926786,0.0121768391420962,1,1,0,0,1,1,1.35653187953684,1.35653187953684
7903,1,5,5,0.09,0.129651390349832,0.0121738623477805,0.0121824455405156,1,1,0,0,1,1,1.44057100388702,1.44057100388702
7903,1,5,5,0.09,0.130200236302038,0.012114114254779,0.0120307364855618,1,1,0,0,1,1,1.44666929224487,1.44666929224487
7903,1,5,5,0.09,0.106257226088088,0.0121327185528754,0.0120993501435504,1,1,1,1,1,1,1.1806358454232,1.1806358454232
7903,1,5,5,0.09,0.100264015906814,0.0122379528034445,0.0123109147770648,1,1,1,1,1,1,1.11404462118682,1.11404462118682
7903,1,5,5,0.09,0.125086364180433,0.0120970910598862,0.0120921414235266,1,1,0,0,1,1,1.3898484908937,1.3898484908937
7903,1,5,5,0.09,0.106568776868298,0.012073899275523,0.0121736322264326,1,1,1,1,1,1,1.18409752075887,1.18409752075887
7903,1,5,5,0.09,0.0923398606690475,0.0121403645226733,0.0122441185459506,1,1,1,1,1,1,1.02599845187831,1.02599845187831
7903,1,5,5,0.09,0.0931634144602411,0.0121344200537749,0.0120949411078646,1,1,1,1,1,1,1.03514904955823,1.03514904955823
7903,1,5,5,0.09,0.125498897781895,0.0121381274722408,0.0121144343215057,1,1,0,0,1,1,1.39443219757661,1.39443219757661
7903,1,5,5,0.09,0.101582008586073,0.0121691111932186,0.0123425946739356,1,1,1,1,1,1,1.1286889842897,1.1286889842897
7903,1,5,5,0.09,0.105593121010072,0.0121087002074178,0.0120912690522068,1,1,1,1,1,1,1.17325690011191,1.17325690011191
7903,1,5,5,0.09,0.0979133344071931,0.0120754720500767,0.0119528105323902,1,1,1,1,1,1,1.0879259378577,1.0879259378577
7903,1,5,5,0.09,0.0740041315083382,0.0122334522514266,0.0123591663521329,1,1,1,1,1,1,0.822268127870424,0.822268127870424
7903,1,5,5,0.09,0.118211343381077,0.0121642486219967,0.0122100892486303,1,1,0,0,1,1,1.31345937090085,1.31345937090085
7903,1,5,5,0.09,0.115631701864223,0.0121358206100577,0.0121715716377961,1,1,0,0,1,1,1.28479668738025,1.28479668738025
7903,1,5,5,0.09,0.120632929801831,0.0120671039227503,0.0120900016026821,1,1,0,0,1,1,1.34036588668701,1.34036588668701
7903,1,5,5,0.09,0.106832887681388,0.0121370375806814,0.0121099338210006,1,1,1,1,1,1,1.18703208534875,1.18703208534875
7903,1,5,5,0.09,0.124118134686176,0.0121821444266745,0.0121713636138266,1,1,0,0,1,1,1.37909038540195,1.37909038540195
7903,1,5,5,0.09,0.1016876295755,0.0120682567303489,0.0120866768928902,1,1,1,1,1,1,1.12986255083889,1.12986255083889
7903,1,5,5,0.09,0.097863932131949,0.012069058969649,0.0120926220153654,1,1,1,1,1,1,1.08737702368832,1.08737702368832
7903,1,5,5,0.09,0.0865675225666005,0.0121697142614254,0.0122126558434207,1,1,1,1,1,1,0.961861361851117,0.961861361851117
7903,1,5,5,0.09,0.128905906543368,0.0122446665671616,0.0124507630868783,1,1,0,0,1,1,1.43228785048186,1.43228785048186
7903,1,5,5,0.09,0.114775519396026,0.0121618069010305,0.012387052581775,1,1,0,0,1,1,1.27528354884473,1.27528354884473
7903,1,5,5,0.09,0.118916947240341,0.0121554103044985,0.0120034037640079,1,1,0,0,1,1,1.32129941378157,1.32129941378157
7903,1,5,5,0.09,0.101954450981835,0.0120696248740046,0.0121577682401395,1,1,1,1,1,1,1.1328272331315,1.1328272331315
7903,1,5,5,0.09,0.128451569774176,0.0123207523205642,0.0124168541531817,1,1,0,0,1,1,1.42723966415752,1.42723966415752
7903,1,5,5,0.09,0.110310138815277,0.0122117940221089,0.0123728181840998,1,1,1,1,1,1,1.22566820905864,1.22566820905864
7903,1,5,5,0.09,0.126271151149153,0.0121201679625843,0.0122376219219636,1,1,0,0,1,1,1.40301279054614,1.40301279054614
7903,1,5,5,0.09,0.103133778517481,0.0121272140376649,0.0123011512835496,1,1,1,1,1,1,1.14593087241646,1.14593087241646
7903,1,5,5,0.09,0.10060898002174,0.0122170902653426,0.0122290557745193,1,1,1,1,1,1,1.11787755579712,1.11787755579712
7903,1,5,5,0.09,0.107712434772293,0.012204228827451,0.0124014315199156,1,1,1,1,1,1,1.19680483080325,1.19680483080325
7903,1,5,5,0.09,0.120325883064634,0.012164757750738,0.0121565477193258,1,1,0,0,1,1,1.33695425627371,1.33695425627371
7903,1,5,5,0.09,0.122336595237577,0.0122004010152283,0.0122965376456118,1,1,0,0,1,1,1.35929550263974,1.35929550263974
7903,1,5,5,0.09,0.121792029289832,0.0120472183595648,0.012045869639866,1,1,0,0,1,1,1.35324476988702,1.35324476988702
7903,1,5,5,0.09,0.0726837241315133,0.0122006884442905,0.0122660759890471,1,1,1,1,1,1,0.807596934794593,0.807596934794593
7903,1,5,5,0.09,0.129223070801296,0.0121899564974169,0.0122430638792538,1,1,0,0,1,1,1.43581189779218,1.43581189779218
7903,1,5,5,0.09,0.124352152762499,0.0121192103474676,0.0120615028462326,1,1,0,0,1,1,1.38169058624999,1.38169058624999
7903,1,5,5,0.09,0.099148730820335,0.012137442138024,0.0122697592669611,1,1,1,1,1,1,1.10165256467039,1.10165256467039
1583,10,5,6,0.09,0.111395017404019,0.00938294952886664,0.00930274085080668,1,1,0,0,1,1,1.23772241560021,1.23772241560021
1583,10,5,6,0.09,0.116549438399605,0.00940003491307152,0.00943698717456369,1,1,0,0,1,1,1.29499375999561,1.29499375999561
1583,10,5,6,0.09,0.123651455001393,0.00938693309855312,0.00936673816567644,1,1,0,0,1,1,1.37390505557103,1.37390505557103
1583,10,5,6,0.09,0.108077401953005,0.00941445894094043,0.00933440204307933,1,1,1,1,1,1,1.20086002170005,1.20086002170005
1583,10,5,6,0.09,0.109375638736985,0.00942712491895561,0.00973494362089089,1,1,0,0,1,1,1.21528487485539,1.21528487485539
1583,10,5,6,0.09,0.105117962169916,0.00954544952045659,0.00931377437183015,1,1,1,1,1,1,1.16797735744351,1.16797735744351
1583,10,5,6,0.09,0.119239031849489,0.00942179195399979,0.00947568226745166,1,1,0,0,1,1,1.32487813166099,1.32487813166099
1583,10,5,6,0.09,0.125873276970766,0.00938846794765908,0.00939911934705928,1,1,0,0,1,1,1.39859196634185,1.39859196634185
1583,10,5,6,0.09,0.121035653841638,0.00941446903659439,0.00944001677778924,1,1,0,0,1,1,1.34484059824042,1.34484059824042
1583,10,5,6,0.09,0.103455839736552,0.00939274914974587,0.00923423124596371,1,1,1,1,1,1,1.14950933040614,1.14950933040614
1583,10,5,6,0.09,0.121680309115872,0.009405615842364,0.00974766114267925,1,1,0,0,1,1,1.3520034346208,1.3520034346208
1583,10,5,6,0.09,0.121110295968511,0.00939561015036609,0.00918088363310007,1,1,0,0,1,1,1.34566995520568,1.34566995520568
1583,10,5,6,0.09,0.108899213501565,0.00933421063203298,0.00926162361625777,1,1,0,0,1,1,1.2099912611285,1.2099912611285
1583,10,5,6,0.09,0.111166417841973,0.00936624258922619,0.00968255474985081,1,1,0,0,1,1,1.23518242046636,1.23518242046636
1583,10,5,6,0.09,0.124211718691807,0.00945517812378872,0.00954033055107345,1,1,0,0,1,1,1.38013020768674,1.38013020768674
1583,10,5,6,0.09,0.118284739937481,0.00939037705733316,0.00932468288396903,1,1,0,0,1,1,1.31427488819424,1.31427488819424
1583,10,5,6,0.09,0.0995732532988291,0.00942650075713405,0.00940033934757039,1,1,1,1,1,1,1.1063694810981,1.1063694810981
1583,10,5,6,0.09,0.119426532143746,0.00940097186672712,0.00939947415878057,1,1,0,0,1,1,1.32696146826385,1.32696146826385
1583,10,5,6,0.09,0.111526463354447,0.00939504727385096,0.00925094592973844,1,1,0,0,1,1,1.23918292616052,1.23918292616052
1583,10,5,6,0.09,0.116451491868377,0.00947789827650998,0.00944602071679245,1,1,0,0,1,1,1.29390546520419,1.29390546520419
